y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
6.5033436,6.0510974,6.1163106,6.522459,7.04552,6.4477463,7.167491087293763,-10.041795680977254
7.0225725,7.0998874,6.9707885,7.391067,7.475068,7.191877,7.136677139879544,0.7734656803675171
7.8734818,7.7626495,7.599481,7.866303,7.785343,7.777452,8.459670525209127,-8.064362922187799
4.98856,5.014872,5.343285,5.2427135,4.9567766,5.1092415,4.931814138,3.597608154545241
7.844098,7.829061,7.9169135,7.953998,7.996755,7.908165,8.036212172654444,-1.5933774753088104
5.0983534,5.0323615,5.4274015,5.2194376,4.9560714,5.146725,4.497572880015567,14.433391410592966
4.795289,5.0282383,5.026355,5.024198,5.181827,5.011182,5.2441251443275085,-4.441986157016419
4.918443,5.5977,5.3691034,5.5372677,5.8522644,5.454956,5.0,9.09912109375
4.231391,4.488929,4.5503707,4.377156,4.05373,4.3403153,4.935542010773082,-12.060006125454603
6.9289527,7.0080643,6.330923,6.732998,6.711994,6.7425866,7.886056647693163,-14.499896286266672
5.3147883,5.2784295,5.216546,5.2392116,5.5380936,5.317414,5.221848749616356,1.830100063812613
5.3761697,5.197713,4.8571577,5.23476,5.152504,5.163661,3.896196279044043,32.53082322587019
7.591168,7.4006076,7.512978,7.6688633,7.6072264,7.5561686,7.5376020021010435,0.24631910927586995
6.6490283,6.1692343,6.706166,6.5288754,6.0524063,6.4211416,6.167491087293763,4.112702127441901
5.81971,6.0130124,5.614088,6.0376067,6.2500973,5.9469028,6.042871802323187,-1.588136461271353
6.240561,6.2682986,6.018711,6.2046447,6.1537724,6.1771975,6.43356250780493,-3.9848070355118987
5.493608,5.531729,5.8670444,5.5079913,5.5042987,5.5809345,6.920818753952375,-19.36019822294948
5.539423,5.2645354,5.1150594,5.51392,5.705248,5.427637,5.7447274948966935,-5.519676868200502
7.851188,7.749092,7.7098866,7.756576,7.775934,7.7685356,8.16962521680645,-4.909522678808591
7.068222,7.1963964,6.911222,6.749243,7.169612,7.018939,6.119186407719209,14.703794762573116
5.514499,5.253819,5.2070756,5.252465,5.59143,5.3638577,5.236572006437063,2.4307073316425
5.2821484,5.74559,5.6803885,5.4138074,5.4161158,5.5076094,5.2441251443275085,5.024369476157598
5.896428,6.839522,6.2791934,7.156445,7.744233,6.783164,7.657577319177793,-11.418928707841676
7.4624095,7.9410753,7.5710626,8.086652,7.932724,7.7987847,8.136677139879543,-4.152707564183159
5.977858,5.4953527,5.830609,5.657092,5.7520523,5.742593,6.070581074285707,-5.402913801621983
7.6082034,7.613555,7.562494,7.6681585,7.5902805,7.6085386,7.585026652029182,0.3099788131797781
5.1599684,5.13695,5.196198,4.785258,4.79628,5.0149307,4.552841968657781,10.149457407503728
7.4002757,7.8859615,7.553346,7.814476,7.5818777,7.6471877,7.853871964321762,-2.6316224080597284
7.782221,7.809461,7.8826504,7.9675984,7.9306507,7.8745165,6.860120913598763,14.78684685443358
7.7041183,7.777906,7.300634,7.6051836,7.7049065,7.6185493,7.568636235841013,0.6594729820208989
4.68418,4.5424266,4.504556,4.2941933,4.4604707,4.497165,3.880582435427122,15.888923323426202
6.3491707,6.1544757,6.0906925,5.9866633,6.150918,6.1463842,5.853871964321762,4.996902505859751
7.520253,7.5566735,7.5700917,7.59114,7.276043,7.5028405,6.860120913598763,9.368925321397688
6.1267533,6.270727,6.1546907,6.144366,6.296693,6.1986456,6.1938200260161125,0.07790936287232075
4.995536,5.0116215,5.8729463,5.238419,5.457654,5.315235,5.568636235841013,-4.550505494875257
6.9568834,7.2375016,6.894818,7.721105,7.5818853,7.2784386,6.958607314841775,4.596196319216097
4.912238,5.180369,5.2404656,4.95077,4.761047,5.008978,5.0,0.17955780029296875
5.1506906,5.176723,4.9462733,5.1996922,5.4175797,5.1781917,4.987162775,3.8304121091118177
5.860231,6.191674,6.1372194,6.0401664,5.9211493,6.030088,5.568636235841013,8.28661978375311
