y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
0.9694181,0.97479856,0.8544259,1.1944505,0.9585056,0.9903197,1.154528031977449,-14.222981043160846
-0.4884135,-0.56987286,-0.70623785,-0.54854596,-0.6722783,-0.59706974,-0.3927447582820158,52.02487816951995
0.46157923,0.53672564,0.5380557,0.78696895,0.69319427,0.60330474,0.485950463188061,24.149432806139334
-0.41157258,-0.66155267,-0.6761429,-0.47430268,-0.542319,-0.55317795,-0.6301382758469893,-12.213243668959167
-0.09758916,-0.033195674,0.2609202,0.25588182,-0.006664991,0.07587044,-0.1977388039855107,-138.36901907011082
-0.17928554,0.004524499,0.015913447,0.17145914,-0.37174088,-0.07182587,0.26402323648348086,-127.20437425814288
0.49734792,0.7026185,0.5128091,0.5764059,0.32965654,0.5237676,0.33300509819729657,57.28515670124903
1.3261786,1.4590108,1.5509865,1.3731557,1.3840144,1.4186691,2.38320848597335,-40.472303916092436
-1.1881953,-1.1827812,-1.0847352,-1.3699526,-1.3088002,-1.2268928,-1.1270403995104759,8.859702764358735
-1.3961029,-1.3765069,-1.3041037,-1.4528109,-1.4195131,-1.3898075,-1.8678362640796269,-25.59265020068095
-0.65747195,-0.6344253,-0.7703141,-0.64407754,-0.69575685,-0.6804092,-0.8245784081258672,-17.483991051208825
-1.3984375,-1.5077612,-1.3024232,-1.4803454,-1.2239166,-1.3825767,-0.6110145749898905,126.27556863895495
-0.27739695,-0.27316657,-0.4887828,-0.24831715,-0.14025947,-0.2855846,-0.0890253233510879,220.7902965467729
0.20347266,-0.16109714,-0.16059254,0.053420268,-0.056110874,-0.024181526,-0.9522679682996352,-97.46063850100323
1.3187732,1.1732265,1.3613254,1.0905143,1.3013991,1.2490476,1.2679788825154021,-1.4930253011838603
0.33665985,0.4474171,0.32624114,0.4636019,0.5388517,0.42255434,0.777148880044171,-45.627619779261515
0.3588398,0.33304176,0.40997797,0.69361925,0.3686827,0.4328323,0.37114932320228394,16.619450341040217
-0.007640413,-0.04810202,0.15398523,0.21214968,-0.028577939,0.056362905,0.6424285526057029,-91.22658786262836
-0.73644304,-0.71199834,-0.7672444,-0.6388459,-1.0419164,-0.7792896,0.199201324789267,-491.20703843598415
0.7297798,0.442258,0.5329113,0.5759604,0.8780354,0.631789,0.6601566341537161,-4.297102239307188
-0.76467544,-0.950474,-0.8919595,-0.81531894,-0.8156142,-0.8476084,-0.7598095710099186,11.555371215398996
-0.29287037,-0.8069422,-0.54271984,-0.47377375,-0.5320356,-0.5296684,-1.146190719206691,-53.78880827812996
-0.34674162,-0.5818274,-0.6027772,-0.52228415,-0.5329699,-0.51732004,-0.5666702819379013,-8.708811212229188
-0.09806856,0.0126938075,0.018728873,0.014439248,-0.1337329,-0.037187904,-0.01864305217828321,99.47326094388538
-0.95366406,-0.7979647,-0.89893955,-0.8743762,-0.87715566,-0.88042,-0.8326638728240685,5.735346266113598
-0.97102517,-0.8195591,-0.82435817,-0.9994943,-0.9208028,-0.9070479,-0.6889627933168098,31.654123586687653
-0.27334386,-0.2089583,-0.26477817,0.00040900707,-0.37917095,-0.22516847,-0.5818900659459415,-61.303950738194644
-0.51247364,-0.5743115,-0.7404414,-0.32684496,-0.5581216,-0.5424386,-0.8408041427912205,-35.485733397003465
0.79556733,0.8122128,0.7724226,0.87630725,1.002058,0.85171354,1.4816106037487116,-42.5143464811274
-0.79920185,-0.7744615,-0.8173969,-0.9713185,-0.7074062,-0.81395704,-0.849000512926733,-4.127615572856869
-0.8370163,-0.9062159,-1.0056056,-0.87558985,-1.0120015,-0.92728585,-0.9890177398937536,-6.241737367857534
-0.3830625,-0.48372093,-0.40359864,-0.47798955,-0.7021342,-0.49010116,-1.2808998857744398,-61.737746715262695
-1.5271446,-1.3960016,-1.3094795,-1.4127593,-1.3484617,-1.3987694,-1.1829168441908855,18.247481683200387
1.2227211,1.2821399,1.3438742,1.2355294,1.3075418,1.2783613,1.2679788825154021,0.8188178938443177
-0.6863802,-0.38777664,-0.48587456,-0.43427026,-0.64880395,-0.5286211,-0.8085669145532682,-34.622469949861994
1.2681279,1.269004,1.3877113,1.1878304,1.1582333,1.2541814,0.822565457387714,52.47192472964838
0.7081484,0.91826606,1.0020375,0.9956726,0.8314202,0.8911089,0.9984157421796067,-10.747714317791324
-0.12348477,-0.18004176,-0.029603565,-0.005122222,-0.19263852,-0.106178164,-0.6441922113014072,-83.51762678601564
0.30714718,0.4706151,0.44743907,0.48706472,0.373249,0.417103,0.4286303985179375,-2.689358016407145
0.14010422,0.3383821,0.20214288,0.40779626,0.21689892,0.26106486,-0.7276641155694162,-135.8771102846265
0.41877726,0.6675457,0.46384385,1.060403,0.7138107,0.6648761,0.9681850796608603,-31.327582156700917
-0.3005843,-0.2906349,-0.28263676,-0.10777729,-0.25981513,-0.24828967,-0.2998362548538097,-17.191576902015925
0.9076586,0.42317563,0.8764461,0.70816565,0.5036312,0.68381536,-0.09478559880159386,-821.4338134853629
-0.73009616,-0.7425196,-0.6988207,-0.8773414,-0.7423192,-0.75821936,-1.3279018717558337,-42.90094942763561
0.5703103,0.5625067,0.69075716,0.7458931,0.41450882,0.5967952,0.822565457387714,-27.447086922800736
0.25881678,0.5031105,0.30348605,0.78683126,0.62893945,0.4962368,0.49241552091762364,0.7760275757994561
0.70958114,0.5078213,0.39349958,0.7517762,0.67931414,0.6083985,0.5005259260639344,21.551844854272602
-0.085235395,-0.0013204813,-0.06724671,0.18086775,0.2223223,0.04987749,0.4523321083379491,-88.9732588226883
0.55343914,0.71333635,0.6244044,0.80299234,0.60215765,0.65926594,0.4349268004003593,51.58089471932329
1.0990932,1.1285772,1.1239284,1.167053,1.0981508,1.1233605,2.0416130342308088,-44.976815106196575
-0.8413109,-0.9065666,-1.0100507,-0.88555634,-1.0157571,-0.93184835,-0.9937057702003383,-6.224923399692567
1.3299683,1.341051,1.4111494,1.301824,1.4579487,1.3683883,1.3313728401099918,2.7802471215046856
-1.1769589,-1.1259283,-1.1529038,-0.98063195,-1.1478099,-1.1168466,-1.5494171881627006,-27.91827985616696
-0.94607323,-0.92550683,-1.0402349,-0.6660354,-0.997381,-0.91504633,-0.7146450902317368,28.042065463563453
-0.3845039,-0.6114663,-0.4708611,-0.40480214,-0.25653553,-0.42563382,-0.9080640294494664,-53.12733418488145
-1.7023067,-1.5705545,-1.5116704,-1.8042798,-1.5666236,-1.631087,-0.9797062881167471,66.48734067728913
0.6485941,0.57405174,0.5141442,0.7944304,0.40458155,0.5871604,1.154528031977449,-49.14281920975259
-0.59376633,-0.4908678,-0.5873382,-0.48933864,-0.5130757,-0.5348773,-0.7332815465378298,-27.057035215482955
-1.2297726,-1.2490654,-0.8956941,-1.0993791,-1.3063425,-1.1560508,-2.238758640578143,-48.36197255374439
0.65943056,0.7014327,0.93426806,0.8661697,0.67919797,0.7680998,0.7127951292952205,7.758843078871269
-0.30406114,0.08415222,0.044159163,-0.02633664,-0.24741298,-0.089899875,-0.058827826051699096,52.818625567823595
-0.10136106,-0.14306375,-0.024692113,0.0752562,-0.09746298,-0.058264744,-0.172937914926475,-66.30886664645972
-0.10291269,-0.12098166,0.19817266,0.09715593,-0.13646299,-0.013005751,0.08039038545067939,-116.1782421022205
-0.49078625,-0.42324856,-0.47494486,-0.336268,-0.4256112,-0.4301718,0.296837742570161,-244.91815764874443
-0.33532017,-0.5659716,-0.6441055,-0.6042658,-0.51881486,-0.5336956,-0.4020557186622692,32.7416956910502
1.2035016,0.95349944,1.1806451,1.0576415,1.1597211,1.1110017,1.5214519799939288,-26.977535632137183
0.17203854,0.6109977,0.4451243,0.70875764,0.62427455,0.51223856,-0.10054902105588531,-609.4416203439545
-0.52082664,-0.41590732,-0.71383226,-0.30844444,-0.5654123,-0.5048846,-0.7239318886638674,-30.257996843986394
-0.6755027,-0.78113127,-0.46976212,-0.2950067,-0.653412,-0.574963,-0.7146450902317368,-19.54566239191216
0.17777266,0.511055,0.6238047,0.44917187,0.8707051,0.52650183,0.8593269074420475,-38.73090324149374
1.0414596,1.2368587,0.95570606,1.0925697,1.123472,1.0900133,1.4399357287629786,-24.301255685477653
-0.37913525,-0.5126827,-0.34683403,-0.054757297,-0.20206665,-0.2990952,-0.14389482270099,107.85682750709609
0.893374,0.99458563,0.8289638,0.91795194,0.8781961,0.9026143,0.777148880044171,16.144321720097356
-0.9801083,-0.8796977,-0.8946052,-0.75551903,-0.84445894,-0.87087786,-1.460456116640988,-40.369460468307636
0.60988957,0.82193494,0.9907707,1.0867188,0.62801373,0.82746553,1.1243382315686385,-26.404216188952923
1.215707,1.3139861,1.3613102,1.3498847,1.2750056,1.3031788,0.27741100688966985,369.76462896792606
