y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.2117033,7.3261266,7.055214,7.552673,6.9975877,7.2286615,7.267606240177032,-0.5358669927840369
6.660474,6.5340085,6.703685,6.400873,6.408685,6.541545,7.167491087293763,-8.733128027990295
7.4987583,7.148871,6.9786625,6.7333174,6.9998903,7.0718994,7.136677139879544,-0.9076734809126794
7.7581277,7.7345166,7.413538,7.2126474,7.897959,7.603358,8.459670525209127,-10.12229413375793
4.8702316,5.039724,5.080844,4.590905,4.963431,4.909027,4.931814138,-0.4620417102714631
7.9067726,7.8744664,7.6956654,7.5273857,8.029945,7.8068466,8.036212172654444,-2.85415005321268
4.7755904,4.9567814,4.9783554,5.2139096,4.9970446,4.984336,4.497572880015567,10.82279336706992
5.3290486,5.015202,4.7714252,4.8205566,5.0715804,5.001563,5.2441251443275085,-4.625405867464746
5.282589,5.2753425,5.0449,5.0795517,5.137151,5.163907,5.0,3.278141021728516
4.156896,4.2938185,4.6980658,4.9693933,4.522291,4.528093,4.935542010773082,-8.255408397055133
6.6145453,6.6691303,6.870658,6.856268,6.7588224,6.753885,7.886056647693163,-14.356628489302903
5.504089,5.3157854,5.481592,5.7654467,5.279135,5.4692097,5.221848749616356,4.737037269076877
4.984552,4.686846,4.4804306,4.8897114,4.6165814,4.731624,3.896196279044043,21.442139655121803
7.597163,7.7299423,7.373825,7.2342563,7.871806,7.561399,7.5376020021010435,0.3157102337591226
6.394458,6.2672596,6.515929,6.790697,6.42315,6.478299,6.167491087293763,5.039456875369268
5.6419854,5.906872,5.9416075,6.029049,5.801911,5.8642845,6.042871802323187,-2.95533800458368
6.0488405,6.1211495,6.3013334,6.8231297,6.0160885,6.262109,6.43356250780493,-2.6649885627367302
5.723014,5.6560783,5.7058096,5.655275,5.593148,5.666665,6.920818753952375,-18.121463967347417
5.5560646,5.4193563,5.639695,5.847991,5.512412,5.595104,5.7447274948966935,-2.6045321993134385
7.5913057,7.709286,7.5336018,7.3888807,7.689848,7.5825853,8.16962521680645,-7.185640301111573
6.0079193,6.7936387,6.2024517,6.6780243,6.113407,6.359088,6.119186407719209,3.9204809320553298
5.591816,5.4649105,5.437358,5.344502,5.2996955,5.427656,5.236572006437063,3.6490315999493776
5.370777,5.316514,5.6013155,5.564474,5.32395,5.435406,5.2441251443275085,3.647530492626161
7.491495,7.10953,7.3596983,6.563395,6.6209774,7.0290194,7.657577319177793,-8.208313637652658
7.6965213,7.8754225,7.7025175,7.355323,7.329365,7.59183,8.136677139879543,-6.69619002633418
6.0006638,6.026454,5.5558414,6.216052,6.133798,5.986562,6.070581074285707,-1.3840404740508916
7.796115,7.6128106,7.6281385,7.2266684,7.678102,7.5883665,7.585026652029182,0.04403223097194287
4.989526,4.948212,5.2607555,5.140872,4.9203696,5.0519476,4.552841968657781,10.962507121202037
7.7410154,7.8959613,7.729621,7.7525663,7.700088,7.76385,7.853871964321762,-1.1462085533548403
7.7649665,7.90355,7.5222635,7.249058,7.873904,7.662749,6.860120913598763,11.69990893949616
7.751187,7.7851825,7.5301027,7.9690285,7.6831264,7.743726,7.568636235841013,2.3133565331389527
4.7847204,4.795596,4.4579897,3.8575566,4.570629,4.4932985,3.880582435427122,15.789281772699976
5.963915,6.2909675,6.1419573,6.4022884,5.798114,6.119448,5.853871964321762,4.5367616897656085
7.479785,7.618506,7.557046,7.2105904,7.767193,7.526624,6.860120913598763,9.715620140285052
6.331811,6.086011,5.716589,6.0252123,6.029006,6.037726,6.1938200260161125,-2.5201588020786607
5.3488226,5.4672694,5.5658903,4.810142,5.189745,5.276374,5.568636235841013,-5.248365313211355
7.3924737,7.1375966,7.1502132,6.7289014,7.070942,7.096025,6.958607314841775,1.9747870374423777
4.9565325,4.9003215,5.137169,4.57009,4.9721026,4.907243,5.0,-1.8551445007324217
5.1949205,5.087789,5.004799,5.6547847,5.0773325,5.203925,4.987162775,4.346406314188632
5.867029,5.890885,5.680089,5.9318914,5.9443393,5.8628473,5.568636235841013,5.283359872771225
7.60245,7.4102516,7.593276,7.576626,7.726989,7.5819182,7.301029995663981,3.847241335761416
7.305566,7.3485265,7.179701,6.9830794,7.481844,7.2597437,7.585026652,-4.288488049326859
4.8459244,4.7553396,4.831234,5.1661057,4.6162057,4.842962,4.882728704344236,-0.8144404199922908
7.510366,7.2349625,7.6467447,7.6825285,7.047042,7.4243293,8.033076458801586,-7.578008015613122
7.3966675,7.4051185,7.2052803,7.470313,7.8055954,7.456595,7.67778070526608,-2.8808554158642132
6.1237154,6.1859636,6.0612335,6.641794,6.2605047,6.2546425,6.413412695328245,-2.4755963213100736
7.455332,7.0906878,6.6660385,7.2772255,7.053333,7.1085234,6.537602002101044,8.732886562242898
