y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.70964,7.518972,7.644924,7.6312995,7.6651783,7.6340027,7.886056647693163,-3.19619771207222
5.6219864,5.264903,5.260285,5.32147,5.2670717,5.3471437,5.769551078621726,-7.3213222798558215
7.483162,7.3466163,7.327475,7.507686,7.287429,7.390474,7.244125144327507,2.0202397857240335
5.2487283,5.4776783,5.6277976,5.351416,5.4390917,5.428942,5.3872161432802645,0.7745384467915011
6.3493433,6.140395,6.3341603,6.3785434,6.222704,6.2850294,6.008773924307505,4.597535046057683
6.6084895,7.212407,6.8909297,6.525434,6.659278,6.7793074,6.853871964321762,-1.0879193438749923
7.2771616,7.3789186,7.0866714,7.554286,7.4272404,7.3448563,7.0,4.926518031529018
8.198147,7.853248,7.961055,7.9297013,7.961695,7.980769,8.698970004336019,-8.25615959784161
4.9767675,4.97653,5.3583264,5.085005,5.1460376,5.1085334,4.8124792791635365,6.151800061437202
5.1038065,4.7505445,4.431889,4.8622117,4.759891,4.7816687,4.158640529545145,14.981533726068456
5.2947626,5.202025,5.076039,5.398504,5.2635593,5.246978,5.091514981121351,3.053370667598786
4.7544093,4.3830667,4.4835963,4.5410686,4.7934275,4.591114,5.4089353929735005,-15.119820988182656
5.8890896,5.7660303,5.778477,6.58178,5.8507624,5.9732275,6.136677139879544,-2.663487669928568
6.4140444,6.16419,6.406628,5.962904,6.339572,6.2574677,4.97469413473523,25.78597954480398
8.159399,7.7966523,7.6688094,7.8129487,7.5015583,7.7878737,8.0,-2.651578187942505
7.1132517,7.4573436,7.246496,7.394032,7.2544246,7.293109,7.585026652029182,-3.848604959437748
6.8708906,6.203804,7.3746185,7.508887,7.389674,7.069575,7.045757490560675,0.33803806599210207
7.5094,6.9641905,7.3708158,7.16999,7.2459188,7.252063,7.481486060122113,-3.0665466824646006
5.2638655,5.612849,5.21552,5.6270957,5.271067,5.39808,6.721246399047171,-19.68632673700819
7.363846,7.3953247,7.2607656,7.0992713,7.1904893,7.261939,7.494850021680094,-3.1076135244770793
5.0658345,5.228031,4.701249,4.8912935,4.830222,4.943326,5.177178354696896,-4.5169847796688805
5.4626484,5.4329076,4.843424,5.573522,4.979397,5.25838,4.774690718274138,10.130273278076505
5.5643053,5.2480636,5.5353503,5.6054034,5.5490823,5.500441,5.522878745280337,-0.4062676720573301
6.3566093,5.8601646,6.015757,6.3717723,5.917017,6.1042643,6.221848749616356,-1.8898641707615855
5.172965,4.863679,4.841229,5.080178,5.064893,5.004588,5.0617305165370885,-1.1289101467209517
5.5308695,5.287017,4.7878604,5.015241,4.824273,5.0890527,5.301029995663981,-3.9987949263224074
5.4582515,5.6404004,5.66023,5.6905265,5.806179,5.651118,5.501689446210399,2.716044897059537
5.7293224,5.2140326,5.526118,5.729099,5.367857,5.5132856,5.049148541111453,9.192383468445815
7.656522,7.4682875,7.4784884,7.624639,7.4461846,7.5348244,8.148741651280925,-7.533890583542199
5.1543603,4.9277105,4.668504,4.880241,4.951061,4.9163756,5.039291448311444,-2.439148688218607
5.0871787,4.8257227,4.5580406,4.7218084,5.017268,4.842004,4.931814138253839,-1.8210401570197228
6.042642,5.722498,5.7067113,5.6179237,5.410326,5.7000203,4.6777807052660805,21.85308958254622
4.728965,4.7276516,4.425588,4.461649,4.725302,4.613831,4.721246399047171,-2.2751482707075237
