y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.6603227,7.46379,7.686842,7.5266438,7.7279005,7.6130996,7.886056647693163,-3.461261880870259
5.153248,5.3707848,5.4406757,5.2010536,5.0808163,5.2493157,5.769551078621726,-9.016911937419318
7.4350295,7.003176,7.3710136,7.403513,7.283821,7.29931,7.244125144327507,0.761790581194599
5.365249,5.5266595,5.672641,5.213118,5.3977127,5.4350758,5.3872161432802645,0.8883923595144475
6.3461604,6.371481,6.450902,6.042675,6.381277,6.3184996,6.008773924307505,5.1545563990028445
6.349447,6.453548,7.0101895,6.793687,6.337208,6.588816,6.853871964321762,-3.8672417544047115
7.310251,7.412819,7.3386164,7.0140967,7.4942427,7.3140054,7.0,4.485791070120675
8.225918,7.892373,7.7147408,7.814588,7.9637938,7.922282,8.698970004336019,-8.928502857416127
4.900016,5.128089,4.9312987,4.890344,4.8687487,4.9437,4.8124792791635365,2.7266726765050757
4.6365976,4.6122127,4.578336,4.7798843,4.815301,4.684466,4.158640529545145,12.64416464663084
5.0836973,5.2707567,5.3190694,5.2159853,5.3968554,5.2572722,5.091514981121351,3.255558767734358
4.6992764,4.743732,4.5126305,4.711371,4.724204,4.6782427,5.4089353929735005,-13.508993110031694
5.530455,5.9555173,6.0988016,5.6266418,5.939659,5.830215,6.136677139879544,-4.993943067716209
5.984568,6.050089,5.9846096,5.916498,6.157773,6.0187073,4.97469413473523,20.986479015175902
7.69673,7.631628,7.5619774,7.441475,7.867468,7.639856,8.0,-4.5018017292022705
7.2746224,7.1355314,7.2401953,7.056411,7.27477,7.1963058,7.585026652029182,-5.1248455419026415
7.2432113,6.5114903,7.4423184,6.9037714,7.285762,7.077311,7.045757490560675,0.447837559730736
7.534144,7.055195,7.2066317,7.5126195,7.365576,7.3348327,7.481486060122113,-1.9602174038572746
5.2695203,5.3964324,5.7389216,5.62609,5.451825,5.4965577,6.721246399047171,-18.221154437454576
7.159783,7.4036427,7.255647,7.206008,7.297187,7.264454,7.494850021680094,-3.074059295038349
4.612164,5.1159043,4.8434873,4.9751244,4.9237576,4.894088,5.177178354696896,-5.468047338898355
5.2466984,5.196049,5.895458,5.13824,5.2068043,5.33665,4.774690718274138,11.769540889621096
5.3475866,5.489564,5.7680845,5.333665,5.6012917,5.5080385,5.522878745280337,-0.26870451356606484
5.7717404,6.0574017,6.10761,5.9523907,6.13249,6.004327,6.221848749616356,-3.496097992678359
5.005368,4.8848963,4.845909,5.026183,5.1672583,4.985923,5.0617305165370885,-1.497663751041095
5.095354,5.1333075,4.994209,4.81887,4.95078,4.9985037,5.301029995663981,-5.7069345186478175
5.8255124,5.5536838,5.6897993,5.5049953,5.850752,5.684949,5.501689446210399,3.330967274415035
5.299872,5.116149,5.6073904,5.2579494,5.7410307,5.4044785,5.049148541111453,7.037424348930019
7.498444,7.3958898,7.3415356,7.661121,7.439727,7.467344,8.148741651280925,-8.36200082442613
4.95646,4.7162266,4.8344584,5.069808,5.1426325,4.9439173,5.039291448311444,-1.8926107928983649
