y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.253723,7.4285297,7.7756925,7.415351,7.632143,7.501088,7.886056647693163,-4.881635049004561
5.16101,4.9417763,5.207817,5.2259398,4.9750237,5.102313,5.769551078621726,-11.564817224811
7.0811505,7.2076116,7.0662394,7.3725786,7.134966,7.1725097,7.244125144327507,-0.9886007301518902
5.143604,5.59331,5.7019615,5.274138,5.4364767,5.4298983,5.3872161432802645,0.7922852473053398
5.696469,6.0662503,5.88705,5.4481225,5.6865454,5.756887,6.008773924307505,-4.191986059129467
6.111561,6.313959,5.8677893,5.7261024,6.0636015,6.0166025,6.853871964321762,-12.21600655083581
7.134007,7.5291953,7.847942,7.4774547,7.374994,7.4727187,7.0,6.753124509538923
8.042213,7.650677,7.790416,7.430116,7.555274,7.6937394,8.698970004336019,-11.555742687006298
6.4661064,6.20221,6.146463,6.2899184,6.6053276,6.3420053,4.8124792791635365,31.782494738147676
4.364074,4.3951535,4.70398,4.356876,4.394541,4.442925,4.158640529545145,6.835994714715728
5.299469,4.8365326,5.2766776,5.3442783,5.0778832,5.1669683,5.091514981121351,1.4819432880097445
4.6630816,4.7223635,4.9055886,4.6666822,4.803384,4.752219,5.4089353929735005,-12.141320705962451
5.979865,6.0991435,5.529674,5.5150185,5.544505,5.733641,6.136677139879544,-6.567658409905036
6.447395,6.199057,6.1891103,6.746292,6.150267,6.346424,4.97469413473523,27.574156941027322
7.019336,7.6057935,7.1620927,6.9819775,7.3063006,7.2151003,8.0,-9.811246395111084
7.154755,7.013471,6.8727736,6.5594707,6.860652,6.892225,7.585026652029182,-9.13380921579318
5.9971128,6.570058,6.436771,6.567411,6.604577,6.435186,7.045757490560675,-8.665804664827423
7.026989,6.868213,7.547921,7.2328215,7.1871605,7.1726213,7.481486060122113,-4.128388497785743
6.0116057,6.845096,6.0805974,6.1383624,6.1418447,6.243501,6.721246399047171,-7.1079853990183794
7.0267816,7.0094953,7.2799067,7.199272,7.0805163,7.119194,7.494850021680094,-5.01218823367683
4.3971786,4.442245,4.301251,4.156111,4.600799,4.379517,5.177178354696896,-15.407258967108506
5.917375,5.8181467,5.631911,5.395321,5.0423326,5.561017,4.774690718274138,16.46863356309865
5.720374,5.158667,5.807467,5.64017,5.580336,5.581403,5.522878745280337,1.059665367362329
6.1040626,6.1738176,6.292563,5.5761633,6.210237,6.0713687,6.221848749616356,-2.4185746289672334
4.8486557,4.492982,5.1965094,4.9399953,4.9613905,4.8879066,5.0617305165370885,-3.434081775157871
5.422053,5.281398,4.8572083,5.1011543,4.5589714,5.044157,5.301029995663981,-4.845718052451133
5.855427,5.6354156,5.841122,6.303178,6.064514,5.9399314,5.501689446210399,7.965588584087432
5.566321,5.5499587,5.716804,5.5057793,5.695408,5.6068544,5.049148541111453,11.045543483803293
7.65487,7.4127707,7.621125,7.618361,7.3476315,7.5309515,8.148741651280925,-7.581417816146476
5.02222,5.1459165,5.1152782,4.7722135,5.1184697,5.0348196,5.039291448311444,-0.08873956569100999
5.5348473,5.454095,5.337116,5.5323343,5.322855,5.4362493,4.931814138253839,10.228185891425241
5.330189,5.211602,5.0912786,5.3774233,5.224495,5.246998,4.6777807052660805,12.168529562428356
4.5279474,4.8249383,4.684901,4.467302,4.573386,4.615695,4.721246399047171,-2.235668093358758
8.237454,7.866666,8.102835,7.9011846,7.7881775,7.9792633,8.0,-0.25920867919921875
5.85185,5.6345716,5.723474,5.9995785,5.881378,5.8181705,5.120617362825658,13.622443061724304
8.068468,7.8508453,7.9745374,8.0588875,7.8336763,7.957283,7.638272163982407,4.176479303020801
8.093729,7.854403,7.7970366,7.558346,7.6495166,7.790606,7.769551078621726,0.2709930476847145
5.930203,5.6424937,5.8776536,6.140853,5.65516,5.8492723,5.375047895336878,8.822700095448187
7.2436185,7.103799,7.5681024,6.7137165,7.132496,7.1523466,7.1249387366083,0.38467522918935787
5.289024,5.217837,4.7864985,5.080328,5.165819,5.1079016,5.229147988357856,-2.318664827360904
7.311342,7.2003365,7.087293,7.354245,7.237607,7.2381644,7.744727494896693,-6.540747499950733
5.581479,5.682451,5.795954,5.2079163,5.811681,5.6158957,5.903089986991944,-4.865150954608139
6.8633904,6.404695,6.595384,7.462947,7.12314,6.8899107,6.119186408,12.595208554676404
4.6281004,4.3641586,4.3058386,4.646722,4.766008,4.5421658,4.657577319177793,-2.477931229976471
7.460196,7.560332,7.8603873,7.381402,7.3771725,7.527898,7.638272163982407,-1.4450169728834126
7.472297,7.4652705,7.5966525,7.5420823,7.286152,7.472491,7.251811972993799,3.0430851673226758
7.709949,8.016722,7.2701955,7.415634,7.528494,7.5881987,7.267606240177032,4.4112519450332535
6.5018096,6.7276087,6.225226,6.7905807,6.6299434,6.5750337,7.167491087293763,-8.265896886020252
6.4165673,6.834144,6.819775,6.91136,6.8674297,6.7698545,7.136677139879544,-5.1399634185003045
7.8206325,7.5388103,7.7145877,7.7348194,7.9281945,7.747409,8.459670525209127,-8.419496435520994
5.534847,5.4540954,5.3371162,5.5323343,5.322855,5.4362493,4.931814138,10.228185897098646
8.073047,7.62098,7.8048844,7.7809725,7.7451754,7.8050117,8.036212172654444,-2.8769825686483634
5.0905957,5.04132,4.900112,5.0469713,5.0439997,5.0245996,4.497572880015567,11.718024058726312
5.0965157,4.6073403,5.107115,4.944027,4.970033,4.9450064,5.2441251443275085,-5.703883213134745
