Feature,Importance
3d-PNSA-2,0.0003178472533296173
ATSC4s,0.00031771657050073677
MATS1c,0.0003173252158601425
3d-RDF10p,0.0003166233493061332
AATS2m,0.00031564355123571143
PubchemFP2,0.0003150555392180454
3d-E2u,0.00031244936812250266
AATS2v,0.00031192004609803536
MATS8v,0.000309823545111243
McGowan_Volume,0.0003092244969289948
3d-RDF155u,0.000308827594818295
PubchemFP646,0.0003086912698393784
maxtsC,0.000308412490031329
nHsNH2,0.00030771144447754305
AATSC1e,0.0003070576714949036
nBondsD,0.00030627030909072814
SpAD_D,0.0003061962703508114
3d-TDB6s,0.00030519112153468695
3d-GRAV-4,0.00030514196189181943
WTPT-4,0.0003048238763699862
AATS6i,0.00030378363460910053
3d-TDB10i,0.00030303265644364695
MATS6m,0.0003016565599091803
PubchemFP770,0.00030053180822200434
PubchemFP609,0.00029973888513604716
ASP-4,0.000299609301788073
AVP-1,0.00029929518183269277
3d-RDF145v,0.0002989042248777163
nBonds2,0.00029692511102455963
3d-TDB8e,0.00029684948818353707
3d-RDF50i,0.0002967048580231668
3d-TDB9r,0.00029424568344473825
PubchemFP667,0.0002941407738120794
GATS1c,0.0002932718201941964
GGI10,0.0002928289099391468
SpMax3_Bhi,0.00029255235457325
AATSC3p,0.0002919698652391056
SpMin3_Bhp,0.00029072129954962336
GATS8c,0.0002901036757937958
nBondsM,0.00029008965792549636
3d-RDF125v,0.00028961226139864185
apol,0.00028909140987378736
AATS0v,0.00028769939638658706
PubchemFP186,0.0002872045525968203
SHCsatu,0.0002867319747776653
SaasC,0.00028647301132933567
ETA_Shape_Y,0.0002841623079971933
PubchemFP478,0.00028348897468293276
3d-RDF10s,0.00028188447582816467
3d-RDF140p,0.00027805952501109844
3d-RDF80m,0.00027653893928097917
TSRW,0.00027507043728237647
3d-Vv,0.000273881980362678
VR1_D,0.00027201649389713145
ATS1e,0.00027108275118992164
ATSC6v,0.00027081957282140137
GATS6s,0.00027036852752972964
mindNH,0.0002701076820844639
MDEN-33,0.00026994498586914163
3d-As,0.0002697249166336513
GATS3s,0.0002681245536052312
nRing,0.00026791598998668895
ETA_Beta_s,0.00026604322474522714
SpMin8_Bhp,0.0002625372303508455
AATS2p,0.0002620520078726041
SP-2,0.0002617927424366839
SpMin7_Bhe,0.0002615324708925337
nF10Ring,0.0002612221905664014
MATS2m,0.00026115816536368406
3d-L2e,0.0002602332560881382
MATS5p,0.00025945607373505374
GGI4,0.00025906137797350183
maxHdNH,0.0002586727451983073
BIC0,0.0002578979926614822
ATSC1p,0.00025774507456745034
JGI10,0.00025745634291945985
MATS5v,0.0002572412925706868
PubchemFP621,0.00025624768187847423
3d-Ks,0.0002549570964127335
3d-Tp,0.00025344154494754133
AATS1p,0.0002530363806168001
PubchemFP21,0.0002526181853919951
ATSC6s,0.0002495312655474424
3d-L1e,0.00024877089483154035
SM1_Dzv,0.0002480674078456646
3d-RDF110e,0.0002477840533119835
3d-RDF40i,0.0002470999197180301
minsNH2,0.0002446898226712291
3d-Av,0.0002446823243271612
ETA_Eta_R_L,0.0002446121264709555
MIC0,0.00024399212766500477
3d-RDF130m,0.0002439609863918002
3d-Au,0.00024335855041694997
3d-GRAVH-1,0.00024198838874863737
PubchemFP194,0.00024188774413463898
3d-RDF155m,0.00024061979048984884
3d-Vs,0.00023979316524450623
3d-Vu,0.00023937743037392157
3d-Ki,0.00023925532485852274
PubchemFP569,0.00023876448374825497
maxdNH,0.0002386111929525314
ATSC3s,0.00023840131615441296
GATS8s,0.0002357834721729457
