y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
5.527264,5.1501155,5.485793,5.552057,5.521471,5.4473405,5.049148541111453,7.886318734341137
7.6498504,7.5329704,7.8670673,7.5317616,7.3056474,7.57746,8.148741651280925,-7.010675556597345
5.0046306,4.786368,5.3463054,5.203648,4.893877,5.0469656,5.039291448311444,0.15228630507540214
5.169856,5.0893373,5.4532747,5.280351,4.8882823,5.1762204,4.931814138253839,4.9557074114597714
5.3003488,5.366624,5.8156548,5.615574,5.6539655,5.550433,4.6777807052660805,18.655266430639426
4.732998,4.723132,5.262615,4.81464,4.4631376,4.799305,4.721246399047171,1.6533465215199432
7.84465,7.886467,8.099532,7.9109344,7.8871536,7.925748,8.0,-0.9281516075134277
5.493132,5.625706,5.414132,5.3685927,5.545773,5.489467,5.120617362825658,7.203228733014623
8.040346,7.9603987,7.99505,8.070242,7.971406,8.007488,7.638272163982407,4.833764480022335
7.7078195,7.822518,7.0674653,7.8851843,7.719386,7.640475,7.769551078621726,-1.6613093989653942
6.132582,5.9942813,6.218995,5.89505,5.7261696,5.993416,5.375047895336878,11.504417248432677
7.220512,7.2813716,7.869708,7.357303,6.947819,7.3353434,7.1249387366083,2.953072750106738
7.0402617,7.032742,6.46986,6.782168,6.685013,6.8020086,5.229147988357856,30.078717297524687
7.2171197,6.5210276,6.718857,7.421724,7.065015,6.988749,7.744727494896693,-9.761201645153292
5.419805,6.071506,5.4505205,5.9169116,5.8723173,5.746212,5.903089986991944,-2.6575570035761933
7.0997653,6.72912,7.4683695,7.4942975,7.622076,7.2827253,6.119186408,19.014601755656802
5.144941,4.712426,6.029152,5.4125123,5.083851,5.276576,4.657577319177793,13.290143793184994
7.295343,7.2848954,6.8190975,7.4980674,7.4423594,7.267953,7.638272163982407,-4.848206990086931
7.1771336,7.1351905,6.449974,7.351417,6.699932,6.9627295,7.251811972993799,-3.986348791582481
6.955594,6.4529634,6.616204,7.045479,6.9426637,6.802581,7.267606240177032,-6.398604868976028
6.274117,6.327516,6.611601,6.94215,6.580924,6.5472617,7.167491087293763,-8.653367891283157
7.2883334,7.287883,6.3136554,7.6924844,7.342229,7.1849165,7.136677139879544,0.6759358095065173
7.9279494,7.930089,7.933715,7.9385476,7.7256823,7.8911963,8.459670525209127,-6.719815772961756
5.1698565,5.0893373,5.4532747,5.2803483,4.888281,5.1762195,4.931814138,4.955688079670869
7.936152,7.971127,7.4984217,7.8832707,7.9732323,7.852441,8.036212172654444,-2.2867905259441734
5.340894,4.952639,5.6660433,5.1450825,4.9262977,5.2061915,4.497572880015567,15.75557925692545
4.999,5.022385,4.884593,5.1277633,4.9889746,5.0045433,5.2441251443275085,-4.568575945280429
4.994992,5.4274964,5.42338,5.4928317,4.994047,5.266549,5.0,5.330982208251953
4.369762,4.4967465,5.108635,4.3785067,4.442161,4.559162,4.935542010773082,-7.625907550963166
7.179968,7.4361567,6.8725767,7.2707477,7.1121273,7.174315,7.886056647693163,-9.025317769722552
5.344597,5.1543665,5.260787,5.2458673,5.3650265,5.274129,5.221848749616356,1.001181128941725
4.731856,4.69481,4.4656115,4.7802243,4.8220263,4.698906,3.896196279044043,20.60239290555263
7.785568,7.412531,7.1150064,7.737641,7.5875025,7.52765,7.5376020021010435,-0.13203300788106082
6.5561075,6.6205683,6.5255666,6.660982,6.00514,6.4736724,6.167491087293763,4.964438510842128
5.9465547,6.0649447,6.15622,6.1801376,5.846608,6.038893,6.042871802323187,-0.06583921758558349
5.83314,6.404753,6.229629,6.021584,5.7868457,6.05519,6.43356250780493,-5.881227095892177
5.542788,5.6598535,5.1966944,5.663716,5.874147,5.5874395,6.920818753952375,-19.266206272813637
5.461709,5.226532,5.1857862,5.5476584,5.495375,5.3834124,5.7447274948966935,-6.289508668124761
7.764702,7.7022023,7.4111485,7.868957,7.6095934,7.6713204,8.16962521680645,-6.099481496364533
6.5755773,6.1005926,6.9078636,7.252476,7.283778,6.8240576,6.119186407719209,11.519034138789111
5.2262597,6.05085,5.864482,5.7107577,5.5117083,5.672811,5.236572006437063,8.330622101027966
5.6635637,5.659255,5.9178686,5.676472,5.2875004,5.640932,5.2441251443275085,7.56669468942011
6.6919055,6.8207088,6.4024773,7.3491178,7.325137,6.9178696,7.657577319177793,-9.659814331278907
7.8160872,7.9162035,7.7182393,7.899626,7.7289877,7.815829,8.136677139879543,-3.943235477607719
5.5857573,5.6792293,6.50827,5.820272,5.8363,5.885966,6.070581074285707,-3.041146274127186
7.526712,7.5861745,7.619854,7.7158256,7.507003,7.591114,7.585026652029182,0.08025538260492193
5.186645,4.4918804,4.5852304,5.159989,4.5946546,4.8036795,4.552841968657781,5.509470772685906
7.3892713,7.504411,7.1851764,7.346348,7.3464603,7.3543334,7.853871964321762,-6.360411346972884
7.8946743,7.914188,7.9309597,7.91214,7.972766,7.924946,6.860120913598763,15.521955532726414
7.8515058,7.816441,7.744643,7.8652673,7.6791506,7.791402,7.568636235841013,2.9432730060698726
4.1811743,4.45573,4.202321,4.302086,4.7217126,4.372605,3.880582435427122,12.679086701918463
5.6928062,6.238807,6.3321514,6.1194553,6.0618057,6.0890055,5.853871964321762,4.016717608229411
7.406155,7.3880105,7.3444147,7.5394325,7.5289745,7.441397,6.860120913598763,8.473265760417892
5.6994586,6.1570926,5.5113325,5.9364944,6.138728,5.8886213,6.1938200260161125,-4.927471164369413
5.3633885,5.009908,4.984405,5.258324,5.1364408,5.150493,5.568636235841013,-7.508895771656535
6.8907123,7.016655,6.2929416,7.0332212,6.903161,6.827338,6.958607314841775,-1.8864277033254981
5.078978,4.4933968,4.5815654,5.1813073,4.465935,4.7602363,5.0,-4.79527473449707
5.3743196,5.2435355,5.0496197,5.369096,5.3359838,5.274511,4.987162775,5.761754697150734
5.647903,6.178892,5.55653,6.101441,6.1056814,5.9180894,5.568636235841013,6.275381245247303
7.533338,7.5010667,7.847061,7.5450873,7.333502,7.552011,7.301029995663981,3.4376110975585648
6.8592696,7.3694367,6.8861656,7.4887176,7.16358,7.153434,7.585026652,-5.690063753995462
