y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.674757,7.329541,7.729909,7.5149927,7.465027,7.5428452,8.148741651280925,-7.43545970695558
5.059017,5.052384,5.3613133,4.8829513,5.061945,5.083522,5.039291448311444,0.8777105888550903
4.9994764,5.0988665,4.9321017,4.7384853,4.9678335,4.9473524,4.931814138253839,0.31506197665542435
5.8676834,5.691539,5.657435,5.3048368,5.822172,5.668733,4.6777807052660805,21.18424263845759
4.5518613,4.709504,4.665323,4.3307343,4.688818,4.589248,4.721246399047171,-2.7958341399933366
7.8639097,7.9647064,7.8593307,8.01268,7.7052126,7.8811674,8.0,-1.4854073524475098
5.3054094,5.293974,5.371777,5.2541366,5.343809,5.3138213,5.120617362825658,3.773059755300861
7.8571825,7.7506266,7.759048,7.757335,7.681164,7.7610717,7.638272163982407,1.607687122919783
7.847026,7.7746143,7.8440824,7.8184466,7.7051926,7.797873,7.769551078621726,0.36452481313009655
6.07172,5.719024,5.682443,5.8378344,6.1515627,5.892517,5.375047895336878,9.627248065190312
7.2379227,7.100923,7.334947,7.000035,7.0684986,7.148465,7.1249387366083,0.33019820684205925
6.570797,7.0390797,7.107283,7.006602,6.732711,6.891294,5.229147988357856,31.78617277376151
7.5910482,7.1897154,7.5253024,7.6983843,7.4267054,7.4862313,7.744727494896693,-3.337705142113021
5.749755,5.8778553,5.6761317,5.7459235,5.8539047,5.780714,5.903089986991944,-2.073082948547826
7.487847,7.2352858,7.4711013,7.1935964,7.507698,7.379106,6.119186408,20.58965935605613
5.017754,5.2334194,5.28136,5.059072,5.178011,5.1539235,4.657577319177793,10.656746164655278
7.4098034,7.1419086,7.297647,7.113565,7.6018906,7.312963,7.638272163982407,-4.258936420670608
6.9496236,6.9415894,6.98877,6.9415965,6.9653645,6.9573884,7.251811972993799,-4.060000080790249
7.589469,7.4542418,7.5576468,7.333634,7.4888344,7.484765,7.267606240177032,2.9880376762554013
6.3414345,6.315633,6.313227,6.3999596,6.8151007,6.4370713,7.167491087293763,-10.190731387079733
7.6202,7.3017282,7.2352595,7.224217,7.494092,7.375099,7.136677139879544,3.340799052223712
7.846923,7.641439,7.825279,7.8763046,7.8489323,7.807776,8.459670525209127,-7.705909455845269
4.9994764,5.0988665,4.932102,4.7384853,4.9678335,4.9473524,4.931814138,0.3150619818186051
7.9468737,7.9511833,8.112469,8.218302,7.945689,8.034904,8.036212172654444,-0.016284367811307137
4.9885263,4.911604,4.9846716,4.6919646,5.007679,4.916889,4.497572880015567,9.323168781131788
5.0766306,4.9408174,5.1067724,4.901272,4.9817905,5.0014567,5.2441251443275085,-4.627433559088283
5.424984,5.3550177,5.466521,5.201393,5.515583,5.3926997,5.0,7.853994369506837
4.2563906,4.4158382,4.356219,4.1034985,4.539588,4.334307,4.935542010773082,-12.181738413017856
6.845762,6.95048,7.0235896,7.033198,7.3716917,7.044944,7.886056647693163,-10.665822929764635
5.293385,5.5513034,5.488171,5.1237984,5.1245337,5.3162384,5.221848749616356,1.807590725619754
4.8320694,4.804126,4.844399,4.837697,5.454795,4.9546175,3.896196279044043,27.165500540974364
7.6966586,7.4731755,7.469103,7.1618724,7.4599276,7.4521475,7.5376020021010435,-1.1337096101855757
6.513463,6.5080833,6.1875987,6.281504,5.8777885,6.2736874,6.167491087293763,1.7218715661530524
